user1	user2	co-occurance number
26666	17811	8
26666	17280	7
26666	29717	8
26666	26158	9
26666	23819	7
26666	16901	9
26666	28669	8
26666	16909	11
26666	29782	8
26666	26404	9
26666	17603	9
26666	23545	7
26666	10143	7
26666	17196	8
26666	5768	8
26666	22241	7
26666	9438	10
26666	8297	8
26666	5387	9
26666	5070	7
26666	23117	8
26666	30937	8
26666	5825	7
26666	13147	10
26666	782	8
26666	25093	7
26666	1152	9
26666	31016	9
26666	18513	7
26666	8796	9
26666	16307	8
26666	16865	8
26666	22502	7
26666	5022	8
26666	18155	9
26666	24325	7
26666	29249	10
26666	4729	9
26666	20687	8
26666	223	10
26666	25555	7
26666	4184	7
26666	4732	11
26666	24690	9
26666	13658	8
26666	3307	10
26666	13503	7
26666	10352	9
26666	18827	7
26666	28237	7
26666	846	8
26666	17149	8
26666	6852	7
26666	29117	9
26666	13133	7
26666	7102	10
26666	28113	8
26666	648	8
26666	8811	7
26666	11256	7
26666	12390	8
26666	13525	7
26666	25332	7
26666	4455	8
26666	12464	7
26666	7879	8
26666	1926	8
26666	10285	9
26666	28800	7
26666	26918	8
26666	16572	7
26666	28787	11
26666	7505	8
26666	20324	7
26666	10709	9
26666	12320	11
26666	2075	7
26666	17856	10
26666	11493	8
26666	2024	9
26666	20520	9
26666	7280	7
26666	13578	9
26666	2084	10
26666	30835	7
26666	30392	8
26666	16926	9
26666	24146	7
26666	2946	7
26666	29620	7
26666	10978	8
26666	5657	8
26666	13256	9
26666	23910	9
26666	19325	9
26666	16885	8
26666	3313	9
26666	3704	7
26666	27443	7
26666	27629	9
26666	22205	10
26666	670	8
26666	227	8
26666	27420	7
26666	24469	10
26666	15937	9
26666	4649	8
26666	2767	7
26666	12261	7
26666	12818	10
26666	30896	11
23911	16691	7
23911	4902	7
23911	11510	7
23911	9117	7
23911	30322	7
23911	11153	7
23911	10985	7
23911	18662	7
23911	18012	7
23911	4266	8
23911	27256	7
23911	15755	7
23911	15725	8
23911	9991	7
23911	20629	7
23911	510	8
23911	9018	8
23911	25047	7
23911	8816	7
23911	25420	7
23911	2969	8
23911	10392	7
23911	18193	8
23911	24939	7
23911	28944	7
23911	4124	7
23911	5389	7
23911	6345	8
23911	28956	7
23911	18487	8
23911	5375	8
23911	25326	7
23911	22896	7
23911	17478	7
23911	7932	7
23911	6593	8
23911	15604	7
23911	593	7
23911	26158	7
23911	16901	7
23911	16909	8
23911	17346	7
23911	26404	7
23911	11941	7
23911	23545	7
23911	17196	7
23911	5768	7
23911	9438	7
23911	5387	7
23911	23117	7
23911	17489	8
23911	3983	8
23911	31016	7
23911	7117	7
23911	5022	7
23911	24325	7
23911	29249	7
23911	4729	8
23911	811	8
23911	223	8
23911	15848	8
23911	3307	7
23911	27523	8
23911	10352	7
23911	6811	7
23911	4053	7
23911	29117	7
23911	5514	8
23911	7102	8
23911	28113	7
23911	1905	7
23911	17809	7
23911	7879	8
23911	29972	7
23911	27205	7
23911	21109	7
23911	12320	7
23911	17856	7
23911	24094	7
23911	21609	7
23911	2024	7
23911	20520	7
23911	7467	7
23911	13578	8
23911	2084	8
23911	15922	7
23911	15603	7
23911	16926	8
23911	10978	7
23911	13256	7
23911	23910	8
23911	26288	7
23911	12029	7
23911	3313	7
23911	15823	7
23911	25456	7
23911	27629	7
23911	22205	8
23911	11218	7
23911	227	7
23911	26371	7
23911	5297	7
23911	5142	7
23911	4649	7
23911	12818	7
23911	30896	8
722	16691	7
722	23184	7
722	4902	8
722	9117	8
722	2307	7
722	4186	8
722	17501	7
722	10873	7
722	26646	7
722	30322	8
722	20296	7
722	11153	8
722	10985	7
722	18012	8
722	25528	7
722	2454	7
722	8427	7
722	16543	7
722	4266	8
722	7473	7
722	11938	8
722	27268	8
722	27256	7
722	11660	7
722	2196	7
722	15725	7
722	9643	7
722	9991	7
722	10697	7
722	4004	7
722	2175	7
722	18229	8
722	20629	8
722	4960	7
722	510	7
722	9018	7
722	404	7
722	7726	7
722	29883	7
722	25047	7
722	15734	8
722	15729	8
722	24504	7
722	8816	8
722	25420	8
722	23259	7
722	12313	8
722	19638	8
722	24200	7
722	2969	7
722	10392	7
722	5121	7
722	18193	8
722	11	7
722	28944	7
722	4124	7
722	5389	7
722	1019	8
722	19227	7
722	6345	7
722	591	7
722	28956	7
722	18487	7
722	5375	7
722	25326	8
722	17478	7
722	27126	7
722	7932	8
722	6593	8
722	23258	7
722	26158	8
722	16901	7
722	23182	7
722	5797	7
722	16909	8
722	17346	7
722	29782	7
722	8637	8
722	1959	7
722	24475	7
722	26404	7
722	27163	7
722	17603	7
722	11415	8
722	5015	8
722	112	7
722	17196	8
722	5768	7
722	9438	8
722	8297	7
722	2527	8
722	5387	7
722	23117	7
722	30937	7
722	13147	7
722	17489	7
722	17225	7
722	6518	8
722	3983	8
722	31016	7
722	7117	8
722	27428	7
722	8796	7
722	22459	7
722	4785	7
722	12509	7
722	22502	8
722	5022	7
722	29249	8
722	6810	7
722	1621	7
722	5341	8
722	4729	8
722	811	8
722	20687	7
722	223	7
722	15848	8
722	26110	8
722	15808	7
722	4732	7
722	2044	7
722	13658	7
722	24274	8
722	3307	8
722	7157	7
722	27523	7
722	748	7
722	10352	7
722	6811	7
722	846	7
722	22780	7
722	15853	7
722	17149	7
722	4053	7
722	29117	7
722	5514	7
722	7102	7
722	648	7
722	10777	7
722	25332	7
722	1905	7
722	17809	8
722	4680	8
722	7879	8
722	13315	7
722	815	7
722	28787	7
722	29972	7
722	4261	8
722	27205	7
722	7505	7
722	8735	8
722	7841	7
722	20816	8
722	10709	7
722	12320	8
722	17856	7
722	24094	7
722	312	8
722	1026	7
722	8417	7
722	2024	7
722	20520	7
722	17376	8
722	7467	8
722	13578	8
722	27482	7
722	2084	8
722	15922	8
722	15603	8
722	16926	8
722	28642	8
722	29572	7
722	71	8
722	13256	8
722	23910	7
722	19325	7
722	12207	7
722	12029	7
722	2493	8
722	14050	7
722	23709	7
722	3313	8
722	15823	8
722	22205	7
722	2445	7
722	24469	7
722	5142	8
722	22963	8
722	12818	8
722	30896	8
13487	4902	7
13487	9117	8
13487	30322	7
13487	11153	7
13487	18012	7
13487	2454	7
13487	4266	7
13487	27256	7
13487	9991	7
13487	20629	7
13487	7726	7
13487	24504	7
13487	8816	7
13487	25420	7
13487	26988	7
13487	24200	7
13487	18487	7
13487	7932	7
13487	6593	7
13487	16909	7
13487	29782	7
13487	26404	8
13487	9438	8
13487	5387	7
13487	3983	7
13487	31016	7
13487	7117	7
13487	29249	7
13487	811	7
13487	223	7
13487	15848	7
13487	3307	7
13487	5514	7
13487	648	7
13487	17809	7
13487	12320	7
13487	24094	7
13487	2024	7
13487	7467	7
13487	2084	7
13487	15922	7
13487	15603	7
13487	13256	7
13487	15823	8
13487	24469	7
13487	12818	8
13487	30896	7
7124	30322	7
7124	10985	7
7124	2454	7
7124	9018	7
7124	25420	7
7124	18193	7
7124	19227	7
7124	5370	7
7124	26158	7
7124	9438	7
7124	13147	7
7124	18155	7
7124	29249	7
7124	223	7
7124	24690	7
7124	3307	7
7124	10352	7
7124	7102	7
7124	28787	7
7124	17856	7
7124	13578	7
7124	2084	7
7124	30392	7
7124	16926	7
7124	23910	7
7124	3313	7
7124	22205	7
7124	12818	7
2899	510	7
2899	593	7
2899	16909	7
2899	8796	7
2899	29249	7
2899	30896	7
16691	11510	7
16691	30322	10
16691	20296	7
16691	11306	7
16691	18662	8
16691	29339	7
16691	12076	7
16691	15755	7
16691	9643	8
16691	9991	9
16691	14919	7
16691	510	10
16691	9018	9
16691	8191	7
16691	24504	8
16691	25420	9
16691	26988	7
16691	19180	7
16691	10392	8
16691	5121	8
16691	1188	8
16691	28944	9
16691	21666	7
16691	19227	8
16691	25326	8
16691	22896	7
16691	17478	8
16691	6593	9
16691	1900	7
16691	16719	8
16691	20102	7
16691	17811	7
16691	16901	9
16691	28669	7
16691	26404	9
16691	17603	7
16691	23545	8
16691	17196	8
16691	9438	9
16691	5387	8
16691	15805	7
16691	23117	7
16691	30937	7
16691	31016	8
16691	8796	8
16691	16865	7
16691	22502	7
16691	5022	7
16691	24325	8
16691	29249	9
16691	4729	8
16691	20687	7
16691	25555	7
16691	4732	9
16691	13658	7
16691	6852	7
16691	29117	9
16691	648	8
16691	12390	8
16691	12464	7
16691	7879	8
16691	10285	7
16691	26918	8
16691	28787	8
16691	12320	9
16691	21609	7
16691	24706	7
16691	2084	9
16691	30835	7
16691	24146	7
16691	23910	9
16691	19325	8
16691	22205	9
16691	11218	7
16691	24469	8
16691	12261	7
16691	30896	9
26531	4902	9
26531	11800	8
26531	11496	7
26531	9117	9
26531	19052	7
26531	16100	7
26531	4186	9
26531	17501	8
26531	26646	8
26531	30322	11
26531	236	7
26531	6527	7
26531	30854	7
26531	11153	10
26531	10985	9
26531	18662	7
26531	18012	9
26531	25528	8
26531	23438	7
26531	17263	8
26531	28489	7
26531	2454	10
26531	8427	8
26531	16543	7
26531	26980	9
26531	4266	12
26531	7473	9
26531	11938	11
26531	29339	8
26531	27256	8
26531	24268	7
26531	11660	10
26531	12076	7
26531	2196	9
26531	775	7
26531	2421	7
26531	16136	8
26531	24149	8
26531	15725	7
26531	9643	9
26531	9991	8
26531	5397	7
26531	10697	7
26531	9974	7
26531	26797	9
26531	14919	7
26531	12759	9
26531	18229	9
26531	9329	7
26531	20629	9
26531	27132	7
26531	28880	7
26531	510	7
26531	9018	9
26531	28091	7
26531	7726	8
26531	29883	10
26531	4026	7
26531	5789	7
26531	25047	7
26531	8191	7
26531	10822	8
26531	15734	7
26531	15729	11
26531	24504	9
26531	8816	9
26531	25420	11
26531	23259	8
26531	12313	9
26531	27492	7
26531	19638	9
26531	18438	8
26531	24200	8
26531	19180	8
26531	18193	10
26531	18766	7
26531	17507	8
26531	11	8
26531	1188	9
26531	24939	7
26531	28944	7
26531	4124	9
26531	21827	7
26531	21666	7
26531	17877	9
26531	5389	7
26531	243	9
26531	7180	8
26531	3272	7
26531	10700	8
26531	27493	7
26531	1019	9
26531	19227	10
26531	11390	7
26531	6345	9
26531	8524	7
26531	27460	7
26531	591	10
26531	10698	8
26531	22904	7
26531	28956	9
26531	18487	9
26531	13729	7
26531	15344	9
26531	8474	8
26531	5375	7
26531	25326	7
26531	17478	7
26531	15978	8
26531	27126	9
26531	7932	10
26531	23658	8
26531	6593	10
26531	15604	9
26531	16719	8
26531	593	7
26531	20102	8
26531	5370	9
26531	29717	10
26531	26158	9
26531	16901	7
26531	23182	9
26531	5797	9
26531	28669	7
26531	11387	11
26531	16909	9
26531	17346	9
26531	29782	8
26531	27436	8
26531	8637	11
26531	6349	9
26531	1959	9
26531	28176	7
26531	24475	8
26531	17321	7
26531	30374	8
26531	26404	10
26531	5098	7
26531	27163	10
26531	17603	7
26531	24626	7
26531	29599	7
26531	2536	8
26531	19296	8
26531	11415	9
26531	13258	7
26531	10143	8
26531	5015	10
26531	112	8
26531	17196	8
26531	5768	7
26531	22241	7
26531	9438	10
26531	8297	7
26531	920	8
26531	2527	8
26531	5387	9
26531	10099	8
26531	5333	7
26531	5070	8
26531	23117	8
26531	30937	7
26531	5825	7
26531	13147	10
26531	26539	7
26531	782	8
26531	14266	7
26531	17489	9
26531	17225	10
26531	6518	8
26531	1152	10
26531	3983	9
26531	31016	10
26531	7117	9
26531	27428	8
26531	8796	9
26531	17138	8
26531	16307	7
26531	22459	9
26531	8753	7
26531	16865	9
26531	4785	8
26531	12509	7
26531	22502	7
26531	18155	10
26531	29249	10
26531	1621	10
26531	5341	11
26531	2321	7
26531	12195	10
26531	9052	9
26531	4729	7
26531	23688	7
26531	811	9
26531	20687	7
26531	223	10
26531	1245	9
26531	15848	11
26531	26110	7
26531	22940	8
26531	15808	8
26531	4184	8
26531	4732	9
26531	2044	9
26531	24690	9
26531	13658	9
26531	24274	10
26531	3307	10
26531	3976	8
26531	27523	8
26531	2507	7
26531	748	10
26531	30823	7
26531	16884	7
26531	17865	7
26531	10352	10
26531	12295	7
26531	6811	7
26531	11260	7
26531	16003	8
26531	22780	10
26531	15853	8
26531	4053	8
26531	29117	8
26531	15118	7
26531	5514	8
26531	7102	9
26531	23664	9
26531	25113	7
26531	23846	7
26531	25251	7
26531	648	8
26531	8811	7
26531	11256	8
26531	12390	8
26531	13525	7
26531	4275	10
26531	1905	7
26531	4455	8
26531	17809	10
26531	4680	9
26531	7829	7
26531	12464	8
26531	7879	7
26531	13315	10
26531	1926	7
26531	10285	10
26531	1520	7
26531	10312	9
26531	1144	8
26531	26918	10
26531	11329	7
26531	28787	11
26531	4261	8
26531	27205	7
26531	7505	7
26531	20324	7
26531	21109	9
26531	8735	11
26531	7841	7
26531	20816	9
26531	10709	8
26531	12320	9
26531	22275	7
26531	17856	9
26531	28876	8
26531	24094	10
26531	312	10
26531	1026	9
26531	11493	9
26531	2889	8
26531	8417	8
26531	2024	9
26531	5220	7
26531	20520	8
26531	17376	9
26531	7467	10
26531	13578	9
26531	27482	9
26531	2084	10
26531	15922	9
26531	30835	7
26531	6078	7
26531	30392	9
26531	15603	10
26531	16926	10
26531	24146	7
26531	28642	11
26531	5769	7
26531	29572	9
26531	2946	9
26531	10978	7
26531	13311	7
26531	5657	8
26531	71	7
26531	13256	10
26531	23910	10
26531	19325	8
26531	26288	9
26531	22794	8
26531	12207	8
26531	12029	9
26531	2493	10
26531	14050	9
26531	23709	10
26531	16885	7
26531	3313	9
26531	15823	10
26531	25456	7
26531	27443	7
26531	27629	8
26531	22205	10
26531	18016	9
26531	2445	9
26531	24469	9
26531	15937	10
26531	5142	8
26531	22963	11
26531	19089	7
26531	14680	7
26531	12261	7
26531	11269	9
26531	12818	11
26531	30896	10
26531	12300	7
18414	4902	8
18414	11510	7
18414	9117	8
18414	30322	8
18414	236	8
18414	11153	8
18414	10985	8
18414	18662	8
18414	18012	8
18414	2454	7
18414	4266	8
18414	27256	8
18414	24268	7
18414	11660	7
18414	12076	7
18414	15725	7
18414	9991	8
18414	14919	7
18414	9329	7
18414	20629	7
18414	510	7
18414	9018	8
18414	7726	8
18414	29883	7
18414	24504	8
18414	8816	8
18414	25420	8
18414	24200	8
18414	18193	7
18414	1188	7
18414	28944	7
18414	4124	7
18414	5389	7
18414	7180	7
18414	19227	7
18414	6345	8
18414	28956	8
18414	18487	8
18414	15344	7
18414	5375	7
18414	7932	8
18414	6593	8
18414	15604	8
18414	16719	7
18414	5370	7
18414	17280	7
18414	26158	7
18414	16901	7
18414	28669	7
18414	16909	8
18414	17346	7
18414	29782	7
18414	26404	8
18414	11941	7
18414	13444	7
18414	23545	7
18414	5768	7
18414	9438	8
18414	920	7
18414	5387	8
18414	10099	7
18414	23117	7
18414	5825	7
18414	13147	7
18414	17489	8
18414	17225	7
18414	1152	7
18414	3983	7
18414	26191	7
18414	31016	8
18414	7117	7
18414	16865	7
18414	18155	7
18414	29249	8
18414	12195	7
18414	811	8
18414	223	8
18414	1245	7
18414	15848	8
18414	4732	7
18414	24690	7
18414	3307	8
18414	27523	8
18414	10352	8
18414	15853	7
18414	29117	8
18414	5514	8
18414	7102	8
18414	28113	7
18414	648	7
18414	4455	7
18414	17809	8
18414	7829	7
18414	12464	7
18414	1926	7
18414	10285	7
18414	26918	7
18414	28787	7
18414	21109	7
18414	12320	8
18414	17856	8
18414	24094	8
18414	2889	7
18414	2024	8
18414	20520	8
18414	7467	8
18414	13578	8
18414	2084	8
18414	15922	8
18414	15603	8
18414	16926	7
18414	24146	7
18414	10978	8
18414	13256	7
18414	23910	8
18414	26288	7
18414	12029	8
18414	14050	7
18414	3313	7
18414	15823	8
18414	3704	7
18414	27629	7
18414	22205	8
18414	24469	7
18414	15937	7
18414	11269	7
18414	12818	8
18414	30896	8
10437	30322	7
10437	11153	7
10437	2454	7
10437	4266	7
10437	11938	7
10437	2196	7
10437	26797	7
10437	18229	7
10437	29883	7
10437	15729	7
10437	25420	7
10437	12313	7
10437	18193	7
10437	27493	7
10437	591	7
10437	6593	7
10437	5797	7
10437	8637	7
10437	26404	7
10437	5015	7
10437	17196	7
10437	6518	7
10437	31016	7
10437	22459	7
10437	5341	7
10437	15848	7
10437	24274	7
10437	16003	7
10437	648	7
10437	11256	7
10437	13315	7
10437	10285	7
10437	28787	7
10437	21109	7
10437	8735	7
10437	312	7
10437	7467	7
10437	15603	7
10437	16926	7
10437	28642	7
10437	13256	7
10437	2493	7
10437	23709	7
10437	15823	7
10437	22963	7
10437	12818	7
10437	30896	7
23184	4902	7
23184	9117	7
23184	4186	7
23184	30322	7
23184	11153	7
23184	18012	7
23184	4266	7
23184	11938	7
23184	27268	7
23184	9643	7
23184	2175	7
23184	18229	7
23184	20629	7
23184	15734	7
23184	15729	7
23184	8816	7
23184	25420	7
23184	23259	7
23184	12313	7
23184	19638	7
23184	18193	7
23184	4124	7
23184	1019	7
23184	25326	7
23184	7932	7
23184	6593	7
23184	26158	7
23184	16909	7
23184	8637	7
23184	11415	7
23184	5015	7
23184	17196	7
23184	9438	7
23184	2527	7
23184	17225	7
23184	6518	7
23184	3983	7
23184	7117	7
23184	22502	7
23184	29249	7
23184	5341	7
23184	4729	7
23184	811	7
23184	15848	7
23184	26110	7
23184	24274	7
23184	3307	7
23184	1905	7
23184	17809	7
23184	4680	7
23184	7879	7
23184	4261	7
23184	8735	7
23184	7841	7
23184	20816	7
23184	12320	7
23184	312	7
23184	17376	7
23184	7467	7
23184	13578	7
23184	27482	7
23184	2084	7
23184	15922	7
23184	15603	7
23184	16926	7
23184	28642	7
23184	71	7
23184	13256	7
23184	2493	7
23184	14050	7
23184	3313	7
23184	15823	7
23184	5142	7
23184	22963	7
23184	12818	7
23184	30896	7
4902	18183	7
4902	11800	8
4902	11510	8
4902	9117	7
4902	2307	9
4902	4186	7
4902	10873	8
4902	30322	11
4902	20296	8
4902	24965	7
4902	236	9
4902	11306	7
4902	10985	10
4902	18662	9
4902	18012	12
4902	16202	7
4902	30396	7
4902	18611	8
4902	28489	7
4902	2454	10
4902	16543	7
4902	8824	7
4902	4266	7
4902	1400	7
4902	29339	8
4902	27256	10
4902	12076	9
4902	15755	7
4902	16136	7
4902	24149	8
4902	15725	9
4902	9643	10
4902	9991	10
4902	9974	8
4902	26797	9
4902	10386	7
4902	14919	8
4902	9329	7
4902	4960	7
4902	28880	7
4902	510	10
4902	9018	10
4902	28091	8
4902	7726	10
4902	23270	7
4902	13259	7
4902	5789	7
4902	8191	8
4902	24504	10
4902	8816	11
4902	25420	11
4902	18438	8
4902	26988	8
4902	24200	10
4902	2969	8
4902	19180	7
4902	10392	8
4902	5121	8
4902	18193	11
4902	18766	7
4902	1188	8
4902	18046	7
4902	28944	9
4902	4124	11
4902	21827	7
4902	21666	9
4902	5389	10
4902	10700	8
4902	27493	7
4902	1019	7
4902	19227	11
4902	10698	7
4902	30596	7
4902	28956	10
4902	3318	7
4902	18487	10
4902	13729	7
4902	15344	9
4902	5375	9
4902	25326	10
4902	22896	8
4902	17478	9
4902	15978	8
4902	4682	7
4902	23658	8
4902	6593	11
4902	455	8
4902	1900	7
4902	15604	10
4902	16719	9
4902	593	9
4902	20102	8
4902	5370	9
4902	17811	8
4902	29717	8
4902	26158	10
4902	23819	7
4902	16901	9
4902	28669	8
4902	16909	11
4902	29782	9
4902	8637	7
4902	26404	11
4902	17603	9
4902	23545	8
4902	10143	7
4902	17196	10
4902	5768	9
4902	22241	7
4902	9438	11
4902	20168	7
4902	8297	8
4902	5387	10
4902	15805	7
4902	5070	8
4902	23117	9
4902	30937	8
4902	5825	7
4902	13147	10
4902	782	8
4902	25093	7
4902	1152	9
4902	26191	7
4902	31016	10
4902	6915	7
4902	18513	7
4902	8796	9
4902	16307	7
4902	16865	9
4902	22502	8
4902	5022	8
4902	18155	9
4902	24325	8
4902	29249	11
4902	4729	9
4902	811	7
4902	4142	7
4902	20687	8
4902	223	10
4902	64	7
4902	4184	9
4902	4732	10
4902	24690	9
4902	13658	8
4902	29242	7
4902	3307	12
4902	7157	7
4902	23011	7
4902	13503	7
4902	20473	7
4902	10352	10
4902	18827	7
4902	7017	7
4902	28237	7
4902	846	9
4902	17149	8
4902	6852	7
4902	29117	11
4902	13133	7
4902	7102	10
4902	30952	7
4902	28113	8
4902	648	10
4902	8811	8
4902	11256	7
4902	12390	8
4902	25332	7
4902	4455	8
4902	17809	7
4902	4680	7
4902	7829	7
4902	12464	8
4902	7879	9
4902	815	7
4902	1926	8
4902	10285	9
4902	28800	7
4902	1520	7
4902	26918	9
4902	16572	7
4902	28787	10
4902	7505	8
4902	20324	8
4902	10709	9
4902	12320	12
4902	17856	10
4902	24094	7
4902	21609	7
4902	11493	8
4902	2024	10
4902	5220	7
4902	20520	10
4902	17376	7
4902	21659	7
4902	7280	7
4902	13578	10
4902	2084	12
4902	30835	7
4902	30392	8
4902	9903	7
4902	15603	7
4902	16926	10
4902	24146	7
4902	28642	7
4902	2946	7
4902	29620	7
4902	10978	9
4902	5657	7
4902	13256	11
4902	23910	10
4902	19325	9
4902	16885	8
4902	3313	11
4902	15823	7
4902	3704	8
4902	27443	7
4902	27629	10
4902	22205	11
4902	670	7
4902	11218	7
4902	18016	7
4902	227	9
4902	27420	7
4902	24469	10
4902	6672	7
4902	15937	8
4902	4649	8
4902	2767	7
4902	12261	7
4902	12818	12
4902	30896	11
4902	1255	7
18183	10873	7
18183	30322	7
18183	18012	7
18183	18611	8
18183	12076	7
18183	24149	7
18183	15725	7
18183	9991	7
18183	510	10
18183	9018	7
18183	28091	7
18183	18193	8
18183	21666	7
18183	19227	8
18183	28956	7
18183	5375	8
18183	25326	7
18183	22896	7
18183	15604	7
18183	593	8
18183	16901	7
18183	16909	9
18183	26404	8
18183	10143	7
18183	17196	7
18183	5768	7
18183	30937	7
18183	8796	9
18183	22502	7
18183	18155	7
18183	29249	7
18183	4729	7
18183	20687	7
18183	223	9
18183	4732	8
18183	24690	9
18183	3307	9
18183	10352	7
18183	7017	7
18183	29117	7
18183	7102	7
18183	648	7
18183	28787	7
18183	7505	7
18183	12320	8
18183	17856	8
18183	13578	7
18183	2084	8
18183	16926	7
18183	28642	7
18183	13256	7
18183	23910	8
18183	19325	7
18183	3313	8
18183	27629	7
18183	22205	8
18183	227	7
18183	24469	7
18183	12818	9
18183	30896	7
9446	9991	7
9446	20629	7
9446	29883	7
9446	19227	7
9446	6345	7
9446	5098	7
9446	19296	7
9446	3983	7
9446	223	7
9446	24690	7
9446	3307	7
9446	17856	7
9446	24094	7
9446	13578	8
9446	2084	7
9446	15922	7
9446	15603	7
9446	16926	7
9446	23910	7
9446	12029	7
9446	3313	7
9446	15937	7
9446	11269	7
80	9117	7
80	4186	7
80	17501	7
80	26646	7
80	30322	7
80	11306	7
80	11153	7
80	10985	7
80	18012	7
80	25528	7
80	18611	7
80	17263	7
80	8427	7
80	4266	7
80	11938	7
80	11660	7
80	2196	7
80	24149	7
80	15725	7
80	9991	7
80	10697	7
80	18229	7
80	20629	7
80	510	7
80	9018	7
80	29883	7
80	4026	7
80	25047	7
80	15734	7
80	15729	7
80	8816	7
80	25420	7
80	12313	7
80	19638	7
80	10392	7
80	18193	7
80	28944	7
80	17877	7
80	243	7
80	1019	7
80	19227	7
80	6345	7
80	591	7
80	28956	7
80	15344	7
80	5375	7
80	25326	7
80	27126	7
80	7932	7
80	6593	7
80	16719	7
80	5370	7
80	26158	7
80	23182	7
80	5797	7
80	16909	7
80	17346	7
80	27436	7
80	8637	7
80	1959	7
80	24475	7
80	19296	7
80	11415	7
80	5015	7
80	17196	7
80	5768	7
80	9438	7
80	8297	7
80	2527	7
80	30937	7
80	13147	7
80	22881	7
80	17489	7
80	6518	7
80	3983	7
80	7117	7
80	27428	7
80	4785	7
80	12509	7
80	18155	7
80	29249	7
80	1621	7
80	5341	7
80	12195	7
80	4729	7
80	811	7
80	20687	7
80	223	7
80	15848	7
80	26110	7
80	4732	7
80	24690	7
80	24274	7
80	3307	7
80	27523	7
80	748	7
80	10352	7
80	22780	7
80	29117	7
80	7102	7
80	17809	7
80	4680	7
80	7879	7
80	13315	7
80	28787	7
80	8735	7
80	20816	7
80	10709	7
80	12320	7
80	17856	7
80	312	7
80	2889	7
80	8417	7
80	20520	7
80	17376	7
80	7467	7
80	13578	7
80	2084	7
80	15922	7
80	15603	7
80	16926	7
80	28642	7
80	29572	7
80	13256	7
80	23910	7
80	19325	7
80	12029	7
80	2493	7
80	23709	7
80	16885	7
80	3313	7
80	15823	7
80	22205	7
80	2445	7
80	24469	7
80	22963	7
80	11269	7
80	12818	7
80	30896	7
28582	29339	7
28582	510	7
28582	9018	7
28582	16901	7
28582	4732	7
28582	12320	7
28582	22205	7
28582	30896	7
11800	16100	8
11800	30322	9
11800	10985	8
11800	18012	8
11800	2454	8
11800	11938	7
11800	27256	7
11800	12076	7
11800	16136	7
11800	24149	7
11800	9643	7
11800	9991	7
11800	9329	7
11800	28880	7
11800	510	7
11800	9018	8
11800	7726	8
11800	24504	9
11800	8816	8
11800	25420	9
11800	18438	7
11800	24200	8
11800	18193	8
11800	1188	8
11800	18046	7
11800	4124	8
11800	10700	7
11800	19227	9
11800	28956	8
11800	18487	8
11800	5375	8
11800	23658	7
11800	6593	8
11800	15604	7
11800	593	7
11800	20102	8
11800	5370	7
11800	29717	7
11800	26158	8
11800	16909	10
11800	29782	8
11800	26404	8
11800	17603	7
11800	27368	8
11800	5768	7
11800	9438	10
11800	5387	8
11800	5070	7
11800	23117	7
11800	13147	8
11800	782	7
11800	1152	8
11800	31016	8
11800	8796	7
11800	16865	8
